iter,random_start,ad_start,actual_ad,in_db,detected_ad,input_confidence,result
thirty_second,395710,395710,Glasses That Are Perfect For a Corporate Look  Glasses Badlo Vibe Badlo ft. Kiara & Karan-enc,False,Glasses That Are Perfect For a Corporate Look  Glasses Badlo Vibe Badlo ft. Kiara & Karan-enc,0.03,True
first_10_slice,662704,662704,Great for the good  ft. Rahul Dravid  CRED-enc,False,Great for the good  ft. Rahul Dravid  CRED-enc,0.02,True
second_10_slice,662704,672704,Great for the good  ft. Rahul Dravid  CRED-enc,False,Great for the good  ft. Rahul Dravid  CRED-enc,0.01,True
third_10_slice,662704,682704,saajna,True,OnePlus 12 - Smooth Beyond Belief-enc,0.02,True
first_20_slice,662704,662704,Great for the good  ft. Rahul Dravid  CRED-enc,False,Great for the good  ft. Rahul Dravid  CRED-enc,0.01,True
second_20_slice,662704,672704,saajna,True,Great for the good  ft. Rahul Dravid  CRED-enc,0.01,True
thirty_second,662704,662704,Great for the good  ft. Rahul Dravid  CRED-enc,False,Great for the good  ft. Rahul Dravid  CRED-enc,0.01,True
first_10_slice,269598,269598,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism-enc,False,The-Lights-Galaxia--While-She-Sleeps-enc,0.04,False
second_10_slice,269598,279598,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism-enc,False,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism-enc,0.03,True
third_10_slice,269598,289598,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism-enc,False,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism-enc,0.04,True
first_20_slice,269598,269598,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism-enc,False,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism-enc,0.02,True
second_20_slice,269598,279598,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism-enc,False,The-Lights-Galaxia--While-She-Sleeps-enc,0.04,False
thirty_second,269598,269598,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism-enc,False,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism-enc,0.03,True
first_10_slice,53488,53488,Play it different  ft. Ravi Shastri  CRED-enc,False,Play it different  ft. Ravi Shastri  CRED-enc,0.01,True
second_10_slice,53488,63488,juice_wrld,True,Play it different  ft. Ravi Shastri  CRED-enc,0.01,True
third_10_slice,53488,73488,juice_wrld,True,Furlenco presents the Home Sapiens-enc,0.02,True
first_20_slice,53488,53488,Play it different  ft. Ravi Shastri  CRED-enc,False,Play it different  ft. Ravi Shastri  CRED-enc,0.01,True
second_20_slice,53488,63488,juice_wrld,True,Play it different  ft. Ravi Shastri  CRED-enc,0.01,True
thirty_second,53488,53488,juice_wrld,True,Play it different  ft. Ravi Shastri  CRED-enc,0.01,True
first_10_slice,232384,232384,juice_wrld,True,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism-enc,0.01,True
second_10_slice,232384,242384,juice_wrld,True,Myntra x Kiara Advani (Flight)-enc,0.01,True
third_10_slice,232384,252384,juice_wrld,True,Ad for Cult fit fitness #advertising #ranveersingh #gym #fitness #motivation-enc,0.01,True
first_20_slice,232384,232384,juice_wrld,True,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism-enc,0.01,True
second_20_slice,232384,242384,juice_wrld,True,Myntra x Kiara Advani (Flight)-enc,0.01,True
thirty_second,232384,232384,juice_wrld,True,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism-enc,0.01,True
first_10_slice,774307,774307,saajna,True,Farmlite Millet Cookies to make you go Ohohoho!-enc,0.01,True
second_10_slice,774307,784307,saajna,True,OnePlus 11R 5G Solar Red  Relive the Red Rush-enc,0.03,True
third_10_slice,774307,794307,saajna,True,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism-enc,0.02,True
first_20_slice,774307,774307,saajna,True,OnePlus 11R 5G Solar Red  Relive the Red Rush-enc,0.02,True
second_20_slice,774307,784307,saajna,True,OnePlus 11R 5G Solar Red  Relive the Red Rush-enc,0.02,True
thirty_second,774307,774307,saajna,True,Spotify  Sabzi Mandi Sync-enc,0.01,True
first_10_slice,739570,739570,saajna,True,subway-enc,0.01,True
second_10_slice,739570,749570,saajna,True,walmart-enc,0.01,True
third_10_slice,739570,759570,saajna,True,Furlenco presents the Home Sapiens-enc,0.02,True
first_20_slice,739570,739570,saajna,True,subway-enc,0.01,True
second_20_slice,739570,749570,saajna,True,subway-enc,0.02,True
thirty_second,739570,739570,saajna,True,subway-enc,0.01,True
first_10_slice,575404,575404,Introducing iPhone 15  WOW  Apple-enc,False,The-Lights-Galaxia--While-She-Sleeps-enc,0.05,False
second_10_slice,575404,585404,"Bingo! Original Style  Taste so original, duplicate impossible!  Hindi  30 sec-enc",False,OnePlus 12 - Smooth Beyond Belief-enc,0.04,False
third_10_slice,575404,595404,"Bingo! Original Style  Taste so original, duplicate impossible!  Hindi  30 sec-enc",False,"Bingo! Original Style  Taste so original, duplicate impossible!  Hindi  30 sec-enc",0.03,True
first_20_slice,575404,575404,Introducing iPhone 15  WOW  Apple-enc,False,"Bingo! Original Style  Taste so original, duplicate impossible!  Hindi  30 sec-enc",0.02,False
second_20_slice,575404,585404,"Bingo! Original Style  Taste so original, duplicate impossible!  Hindi  30 sec-enc",False,OnePlus 12 - Smooth Beyond Belief-enc,0.03,False
thirty_second,575404,575404,"Bingo! Original Style  Taste so original, duplicate impossible!  Hindi  30 sec-enc",False,"Bingo! Original Style  Taste so original, duplicate impossible!  Hindi  30 sec-enc",0.02,True
first_10_slice,544334,544334,Introducing iPhone 15  WOW  Apple-enc,False,Introducing iPhone 15  WOW  Apple-enc,0.09,True
second_10_slice,544334,554334,Introducing iPhone 15  WOW  Apple-enc,False,Introducing iPhone 15  WOW  Apple-enc,0.08,True
third_10_slice,544334,564334,Introducing iPhone 15  WOW  Apple-enc,False,Introducing iPhone 15  WOW  Apple-enc,0.14,True
first_20_slice,544334,544334,Introducing iPhone 15  WOW  Apple-enc,False,Introducing iPhone 15  WOW  Apple-enc,0.08,True
second_20_slice,544334,554334,Introducing iPhone 15  WOW  Apple-enc,False,Introducing iPhone 15  WOW  Apple-enc,0.09,True
thirty_second,544334,544334,Introducing iPhone 15  WOW  Apple-enc,False,Introducing iPhone 15  WOW  Apple-enc,0.07,True
first_10_slice,87091,87091,juice_wrld,True,pizza_hut-enc,0.01,True
second_10_slice,87091,97091,juice_wrld,True,OnePlus 12 - Smooth Beyond Belief-enc,0.03,True
third_10_slice,87091,107091,juice_wrld,True,Glasses That Are Perfect For a Corporate Look  Glasses Badlo Vibe Badlo ft. Kiara & Karan-enc,0.01,True
first_20_slice,87091,87091,juice_wrld,True,subway-enc,0.02,True
second_20_slice,87091,97091,juice_wrld,True,OnePlus 12 - Smooth Beyond Belief-enc,0.03,True
thirty_second,87091,87091,juice_wrld,True,No geometry box_ No problem for #SuperPapa!-enc,0.01,True
first_10_slice,375640,375640,Ad for Cult fit fitness #advertising #ranveersingh #gym #fitness #motivation-enc,False,Ad for Cult fit fitness #advertising #ranveersingh #gym #fitness #motivation-enc,0.01,True
second_10_slice,375640,385640,Ad for Cult fit fitness #advertising #ranveersingh #gym #fitness #motivation-enc,False,Ad for Cult fit fitness #advertising #ranveersingh #gym #fitness #motivation-enc,0.02,True
third_10_slice,375640,395640,Ad for Cult fit fitness #advertising #ranveersingh #gym #fitness #motivation-enc,False,Glasses That Are Perfect For a Corporate Look  Glasses Badlo Vibe Badlo ft. Kiara & Karan-enc,0.02,False
first_20_slice,375640,375640,Ad for Cult fit fitness #advertising #ranveersingh #gym #fitness #motivation-enc,False,Ad for Cult fit fitness #advertising #ranveersingh #gym #fitness #motivation-enc,0.01,True
second_20_slice,375640,385640,Ad for Cult fit fitness #advertising #ranveersingh #gym #fitness #motivation-enc,False,Ad for Cult fit fitness #advertising #ranveersingh #gym #fitness #motivation-enc,0.02,True
thirty_second,375640,375640,Ad for Cult fit fitness #advertising #ranveersingh #gym #fitness #motivation-enc,False,Ad for Cult fit fitness #advertising #ranveersingh #gym #fitness #motivation-enc,0.02,True
first_10_slice,589654,589654,"Bingo! Original Style  Taste so original, duplicate impossible!  Hindi  30 sec-enc",False,"Bingo! Original Style  Taste so original, duplicate impossible!  Hindi  30 sec-enc",0.02,True
second_10_slice,589654,599654,"Bingo! Original Style  Taste so original, duplicate impossible!  Hindi  30 sec-enc",False,"Bingo! Original Style  Taste so original, duplicate impossible!  Hindi  30 sec-enc",0.02,True
third_10_slice,589654,609654,"Bingo! Original Style  Taste so original, duplicate impossible!  Hindi  30 sec-enc",False,Great for the Good  ft. Neeraj Chopra  CRED-enc,0.02,False
first_20_slice,589654,589654,"Bingo! Original Style  Taste so original, duplicate impossible!  Hindi  30 sec-enc",False,"Bingo! Original Style  Taste so original, duplicate impossible!  Hindi  30 sec-enc",0.02,True
second_20_slice,589654,599654,"Bingo! Original Style  Taste so original, duplicate impossible!  Hindi  30 sec-enc",False,"Bingo! Original Style  Taste so original, duplicate impossible!  Hindi  30 sec-enc",0.02,True
thirty_second,589654,589654,"Bingo! Original Style  Taste so original, duplicate impossible!  Hindi  30 sec-enc",False,"Bingo! Original Style  Taste so original, duplicate impossible!  Hindi  30 sec-enc",0.02,True
first_10_slice,767446,767446,saajna,True,OnePlus 12 - Smooth Beyond Belief-enc,0.04,True
second_10_slice,767446,777446,saajna,True,Urban Company  Salon at Home-enc,0.01,True
third_10_slice,767446,787446,saajna,True,verizon-enc,0.02,True
first_20_slice,767446,767446,saajna,True,OnePlus 12 - Smooth Beyond Belief-enc,0.03,True
second_20_slice,767446,777446,saajna,True,Furlenco presents the Home Sapiens-enc,0.01,True
thirty_second,767446,767446,saajna,True,Play it different  CRED-enc,0.01,True
first_10_slice,775398,775398,saajna,True,OnePlus 12 - Smooth Beyond Belief-enc,0.04,True
second_10_slice,775398,785398,saajna,True,Spotify  Sabzi Mandi Sync-enc,0.01,True
third_10_slice,775398,795398,saajna,True,Save Your Team From Endless Writing Tasks  Grammarly for Business-enc,0.01,True
first_20_slice,775398,775398,saajna,True,OnePlus 12 - Smooth Beyond Belief-enc,0.03,True
second_20_slice,775398,785398,saajna,True,Spotify  Sabzi Mandi Sync-enc,0.01,True
thirty_second,775398,775398,saajna,True,OnePlus 12 - Smooth Beyond Belief-enc,0.03,True
first_10_slice,158819,158819,juice_wrld,True,OnePlus 12 - Smooth Beyond Belief-enc,0.03,True
second_10_slice,158819,168819,juice_wrld,True,Myntra x Kiara Advani (Flight)-enc,0.01,True
third_10_slice,158819,178819,juice_wrld,True,OnePlus 11R 5G Solar Red  Relive the Red Rush-enc,0.01,True
first_20_slice,158819,158819,juice_wrld,True,OnePlus 12 - Smooth Beyond Belief-enc,0.03,True
second_20_slice,158819,168819,juice_wrld,True,Myntra x Kiara Advani (Flight)-enc,0.01,True
thirty_second,158819,158819,juice_wrld,True,OnePlus 12 - Smooth Beyond Belief-enc,0.02,True
first_10_slice,88691,88691,juice_wrld,True,Furlenco presents the Home Sapiens-enc,0.02,True
second_10_slice,88691,98691,juice_wrld,True,Introducing iPhone 15  WOW  Apple-enc,0.01,True
third_10_slice,88691,108691,juice_wrld,True,OnePlus 12 - Smooth Beyond Belief-enc,0.03,True
first_20_slice,88691,88691,juice_wrld,True,Glasses That Are Perfect For a Corporate Look  Glasses Badlo Vibe Badlo ft. Kiara & Karan-enc,0.01,True
second_20_slice,88691,98691,juice_wrld,True,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism-enc,0.01,True
thirty_second,88691,88691,juice_wrld,True,Glasses That Are Perfect For a Corporate Look  Glasses Badlo Vibe Badlo ft. Kiara & Karan-enc,0.01,True
first_10_slice,813999,813999,saajna,True,Eat what makes you happy  Dum Dum Fire Fire  Zomato-enc,0.01,True
second_10_slice,813999,823999,saajna,True,Amazon.in - Aaj kya Khareeda_  Personal Care-enc,0.01,True
third_10_slice,813999,833999,saajna,True,Amazon.in - Aaj kya Khareeda_  Personal Care-enc,0.01,True
first_20_slice,813999,813999,saajna,True,Eat what makes you happy  Dum Dum Fire Fire  Zomato-enc,0.01,True
second_20_slice,813999,823999,saajna,True,Amazon.in - Aaj kya Khareeda_  Personal Care-enc,0.01,True
thirty_second,813999,813999,saajna,True,Eat what makes you happy  Dum Dum Fire Fire  Zomato-enc,0.01,True
first_10_slice,568705,568705,Introducing iPhone 15  WOW  Apple-enc,False,Introducing iPhone 15  WOW  Apple-enc,0.1,True
second_10_slice,568705,578705,Introducing iPhone 15  WOW  Apple-enc,False,"Bingo! Original Style  Taste so original, duplicate impossible!  Hindi  30 sec-enc",0.01,False
third_10_slice,568705,588705,"Bingo! Original Style  Taste so original, duplicate impossible!  Hindi  30 sec-enc",False,"Bingo! Original Style  Taste so original, duplicate impossible!  Hindi  30 sec-enc",0.02,True
first_20_slice,568705,568705,Introducing iPhone 15  WOW  Apple-enc,False,Introducing iPhone 15  WOW  Apple-enc,0.06,True
second_20_slice,568705,578705,"Bingo! Original Style  Taste so original, duplicate impossible!  Hindi  30 sec-enc",False,"Bingo! Original Style  Taste so original, duplicate impossible!  Hindi  30 sec-enc",0.02,True
thirty_second,568705,568705,Introducing iPhone 15  WOW  Apple-enc,False,Introducing iPhone 15  WOW  Apple-enc,0.04,True
first_10_slice,848268,848268,saajna,True,Be Extraordinary Everyday With Myntra-enc,0.01,True
second_10_slice,848268,858268,Myntra x Kiara Advani (Flight)-enc,False,Be Extraordinary Everyday With Myntra-enc,0.02,False
third_10_slice,848268,868268,Myntra x Kiara Advani (Flight)-enc,False,Be Extraordinary Everyday With Myntra-enc,0.02,False
first_20_slice,848268,848268,Myntra x Kiara Advani (Flight)-enc,False,Be Extraordinary Everyday With Myntra-enc,0.01,False
second_20_slice,848268,858268,Myntra x Kiara Advani (Flight)-enc,False,Be Extraordinary Everyday With Myntra-enc,0.02,False
thirty_second,848268,848268,Myntra x Kiara Advani (Flight)-enc,False,Myntra x Kiara Advani (Flight)-enc,0.02,True
first_10_slice,23346,23346,subway-enc,False,subway-enc,0.03,True
second_10_slice,23346,33346,subway-enc,False,subway-enc,0.04,True
third_10_slice,23346,43346,Play it different  ft. Ravi Shastri  CRED-enc,False,subway-enc,0.02,False
first_20_slice,23346,23346,subway-enc,False,subway-enc,0.03,True
second_20_slice,23346,33346,subway-enc,False,subway-enc,0.03,True
thirty_second,23346,23346,subway-enc,False,subway-enc,0.02,True
first_10_slice,679683,679683,saajna,True,OnePlus 12 - Smooth Beyond Belief-enc,0.02,True
second_10_slice,679683,689683,saajna,True,Play it different  CRED-enc,0.01,True
third_10_slice,679683,699683,saajna,True,Save Your Team From Endless Writing Tasks  Grammarly for Business-enc,0.01,True
first_20_slice,679683,679683,saajna,True,OnePlus 12 - Smooth Beyond Belief-enc,0.02,True
second_20_slice,679683,689683,saajna,True,Introducing iPhone 15  WOW  Apple-enc,0.01,True
thirty_second,679683,679683,saajna,True,OnePlus 11R 5G Solar Red  Relive the Red Rush-enc,0.01,True
first_10_slice,349324,349324,Ad for Cult fit fitness #advertising #ranveersingh #gym #fitness #motivation-enc,False,Ad for Cult fit fitness #advertising #ranveersingh #gym #fitness #motivation-enc,0.03,True
second_10_slice,349324,359324,Ad for Cult fit fitness #advertising #ranveersingh #gym #fitness #motivation-enc,False,Ad for Cult fit fitness #advertising #ranveersingh #gym #fitness #motivation-enc,0.02,True
third_10_slice,349324,369324,Ad for Cult fit fitness #advertising #ranveersingh #gym #fitness #motivation-enc,False,Ad for Cult fit fitness #advertising #ranveersingh #gym #fitness #motivation-enc,0.02,True
first_20_slice,349324,349324,Ad for Cult fit fitness #advertising #ranveersingh #gym #fitness #motivation-enc,False,Ad for Cult fit fitness #advertising #ranveersingh #gym #fitness #motivation-enc,0.02,True
second_20_slice,349324,359324,Ad for Cult fit fitness #advertising #ranveersingh #gym #fitness #motivation-enc,False,Ad for Cult fit fitness #advertising #ranveersingh #gym #fitness #motivation-enc,0.03,True
thirty_second,349324,349324,Ad for Cult fit fitness #advertising #ranveersingh #gym #fitness #motivation-enc,False,Ad for Cult fit fitness #advertising #ranveersingh #gym #fitness #motivation-enc,0.02,True
first_10_slice,770583,770583,saajna,True,Play it different  CRED-enc,0.01,True
second_10_slice,770583,780583,saajna,True,The-Lights-Galaxia--While-She-Sleeps-enc,0.05,True
third_10_slice,770583,790583,saajna,True,Be Extraordinary Everyday With Myntra-enc,0.01,True
first_20_slice,770583,770583,saajna,True,pizza_hut-enc,0.01,True
second_20_slice,770583,780583,saajna,True,The-Lights-Galaxia--While-She-Sleeps-enc,0.05,True
thirty_second,770583,770583,saajna,True,subway-enc,0.01,True
first_10_slice,742243,742243,saajna,True,Glasses That Are Perfect For a Corporate Look  Glasses Badlo Vibe Badlo ft. Kiara & Karan-enc,0.01,True
second_10_slice,742243,752243,saajna,True,Save Your Team From Endless Writing Tasks  Grammarly for Business-enc,0.01,True
third_10_slice,742243,762243,saajna,True,OnePlus 11R 5G Solar Red  Relive the Red Rush-enc,0.02,True
first_20_slice,742243,742243,saajna,True,OnePlus 11R 5G Solar Red  Relive the Red Rush-enc,0.01,True
second_20_slice,742243,752243,saajna,True,Save Your Team From Endless Writing Tasks  Grammarly for Business-enc,0.01,True
thirty_second,742243,742243,saajna,True,OnePlus 11R 5G Solar Red  Relive the Red Rush-enc,0.01,True
first_10_slice,188895,188895,juice_wrld,True,OnePlus 11R 5G Solar Red  Relive the Red Rush-enc,0.01,True
second_10_slice,188895,198895,juice_wrld,True,OnePlus 11R 5G Solar Red  Relive the Red Rush-enc,0.02,True
third_10_slice,188895,208895,juice_wrld,True,OnePlus 11R 5G Solar Red  Relive the Red Rush-enc,0.02,True
first_20_slice,188895,188895,juice_wrld,True,OnePlus 11R 5G Solar Red  Relive the Red Rush-enc,0.01,True
second_20_slice,188895,198895,juice_wrld,True,OnePlus 11R 5G Solar Red  Relive the Red Rush-enc,0.01,True
thirty_second,188895,188895,juice_wrld,True,Be Extraordinary Everyday With Myntra-enc,0.01,True
first_10_slice,283511,283511,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism-enc,False,The-Lights-Galaxia--While-She-Sleeps-enc,0.05,False
second_10_slice,283511,293511,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism-enc,False,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism-enc,0.05,True
third_10_slice,283511,303511,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism-enc,False,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism-enc,0.02,True
first_20_slice,283511,283511,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism-enc,False,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism-enc,0.04,True
second_20_slice,283511,293511,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism-enc,False,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism-enc,0.03,True
thirty_second,283511,283511,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism-enc,False,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism-enc,0.03,True
first_10_slice,536184,536184,Introducing iPhone 15  WOW  Apple-enc,False,Introducing iPhone 15  WOW  Apple-enc,0.06,True
second_10_slice,536184,546184,Introducing iPhone 15  WOW  Apple-enc,False,Introducing iPhone 15  WOW  Apple-enc,0.1,True
third_10_slice,536184,556184,Introducing iPhone 15  WOW  Apple-enc,False,Introducing iPhone 15  WOW  Apple-enc,0.12,True
first_20_slice,536184,536184,Introducing iPhone 15  WOW  Apple-enc,False,Introducing iPhone 15  WOW  Apple-enc,0.07,True
second_20_slice,536184,546184,Introducing iPhone 15  WOW  Apple-enc,False,Introducing iPhone 15  WOW  Apple-enc,0.07,True
thirty_second,536184,536184,Introducing iPhone 15  WOW  Apple-enc,False,Introducing iPhone 15  WOW  Apple-enc,0.07,True
first_10_slice,721527,721527,saajna,True,Introducing iPhone 15  WOW  Apple-enc,0.02,True
second_10_slice,721527,731527,saajna,True,Farmlite Millet Cookies to make you go Ohohoho!-enc,0.01,True
third_10_slice,721527,741527,saajna,True,"Bingo! Original Style  Taste so original, duplicate impossible!  Hindi  30 sec-enc",0.01,True
first_20_slice,721527,721527,saajna,True,Eat what makes you happy  Dum Dum Fire Fire  Zomato-enc,0.01,True
second_20_slice,721527,731527,saajna,True,Farmlite Millet Cookies to make you go Ohohoho!-enc,0.01,True
thirty_second,721527,721527,saajna,True,verizon-enc,0.02,True
first_10_slice,559353,559353,Introducing iPhone 15  WOW  Apple-enc,False,Introducing iPhone 15  WOW  Apple-enc,0.07,True
second_10_slice,559353,569353,Introducing iPhone 15  WOW  Apple-enc,False,Introducing iPhone 15  WOW  Apple-enc,0.08,True
third_10_slice,559353,579353,Introducing iPhone 15  WOW  Apple-enc,False,The-Lights-Galaxia--While-She-Sleeps-enc,0.05,False
first_20_slice,559353,559353,Introducing iPhone 15  WOW  Apple-enc,False,Introducing iPhone 15  WOW  Apple-enc,0.06,True
second_20_slice,559353,569353,Introducing iPhone 15  WOW  Apple-enc,False,Introducing iPhone 15  WOW  Apple-enc,0.04,True
thirty_second,559353,559353,Introducing iPhone 15  WOW  Apple-enc,False,Introducing iPhone 15  WOW  Apple-enc,0.05,True
first_10_slice,164285,164285,juice_wrld,True,OnePlus 11R 5G Solar Red  Relive the Red Rush-enc,0.02,True
second_10_slice,164285,174285,juice_wrld,True,No geometry box_ No problem for #SuperPapa!-enc,0.0,True
third_10_slice,164285,184285,juice_wrld,True,Eat what makes you happy  Dum Dum Fire Fire  Zomato-enc,0.01,True
first_20_slice,164285,164285,juice_wrld,True,Play it different  ft. Ravi Shastri  CRED-enc,0.01,True
second_20_slice,164285,174285,juice_wrld,True,Great for the Good  ft. Neeraj Chopra  CRED-enc,0.01,True
thirty_second,164285,164285,juice_wrld,True,Play it different  ft. Ravi Shastri  CRED-enc,0.01,True
first_10_slice,746901,746901,saajna,True,Ad for Cult fit fitness #advertising #ranveersingh #gym #fitness #motivation-enc,0.01,True
second_10_slice,746901,756901,saajna,True,"Bingo! Original Style  Taste so original, duplicate impossible!  Hindi  30 sec-enc",0.01,True
third_10_slice,746901,766901,saajna,True,OnePlus 11R 5G Solar Red  Relive the Red Rush-enc,0.02,True
first_20_slice,746901,746901,saajna,True,pizza_hut-enc,0.01,True
second_20_slice,746901,756901,saajna,True,Be Extraordinary Everyday With Myntra-enc,0.01,True
thirty_second,746901,746901,saajna,True,pizza_hut-enc,0.01,True
first_10_slice,802026,802026,saajna,True,"Bingo! Original Style  Taste so original, duplicate impossible!  Hindi  30 sec-enc",0.01,True
second_10_slice,802026,812026,saajna,True,Still watching Vlogs_ Switch to Voyaging with Ayushmann & Agoda Deals (Goa)  #SeeTheWorldForLess-enc,0.01,True
third_10_slice,802026,822026,saajna,True,Introducing iPhone 15  WOW  Apple-enc,0.02,True
first_20_slice,802026,802026,saajna,True,Eat what makes you happy  Dum Dum Fire Fire  Zomato-enc,0.01,True
second_20_slice,802026,812026,saajna,True,walmart-enc,0.01,True
thirty_second,802026,802026,saajna,True,Eat what makes you happy  Dum Dum Fire Fire  Zomato-enc,0.01,True
first_10_slice,337123,337123,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism-enc,False,Ad for Cult fit fitness #advertising #ranveersingh #gym #fitness #motivation-enc,0.02,False
second_10_slice,337123,347123,Ad for Cult fit fitness #advertising #ranveersingh #gym #fitness #motivation-enc,False,Ad for Cult fit fitness #advertising #ranveersingh #gym #fitness #motivation-enc,0.02,True
third_10_slice,337123,357123,Ad for Cult fit fitness #advertising #ranveersingh #gym #fitness #motivation-enc,False,Ad for Cult fit fitness #advertising #ranveersingh #gym #fitness #motivation-enc,0.02,True
first_20_slice,337123,337123,Ad for Cult fit fitness #advertising #ranveersingh #gym #fitness #motivation-enc,False,Ad for Cult fit fitness #advertising #ranveersingh #gym #fitness #motivation-enc,0.02,True
second_20_slice,337123,347123,Ad for Cult fit fitness #advertising #ranveersingh #gym #fitness #motivation-enc,False,Ad for Cult fit fitness #advertising #ranveersingh #gym #fitness #motivation-enc,0.02,True
thirty_second,337123,337123,Ad for Cult fit fitness #advertising #ranveersingh #gym #fitness #motivation-enc,False,Ad for Cult fit fitness #advertising #ranveersingh #gym #fitness #motivation-enc,0.02,True
first_10_slice,278701,278701,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism-enc,False,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism-enc,0.02,True
second_10_slice,278701,288701,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism-enc,False,The-Lights-Galaxia--While-She-Sleeps-enc,0.07,False
third_10_slice,278701,298701,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism-enc,False,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism-enc,0.04,True
first_20_slice,278701,278701,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism-enc,False,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism-enc,0.03,True
second_20_slice,278701,288701,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism-enc,False,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism-enc,0.04,True
thirty_second,278701,278701,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism-enc,False,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism-enc,0.03,True
first_10_slice,556340,556340,Introducing iPhone 15  WOW  Apple-enc,False,Introducing iPhone 15  WOW  Apple-enc,0.08,True
second_10_slice,556340,566340,Introducing iPhone 15  WOW  Apple-enc,False,Introducing iPhone 15  WOW  Apple-enc,0.12,True
third_10_slice,556340,576340,Introducing iPhone 15  WOW  Apple-enc,False,Glasses That Are Perfect For a Corporate Look  Glasses Badlo Vibe Badlo ft. Kiara & Karan-enc,0.01,False
first_20_slice,556340,556340,Introducing iPhone 15  WOW  Apple-enc,False,Introducing iPhone 15  WOW  Apple-enc,0.08,True
second_20_slice,556340,566340,Introducing iPhone 15  WOW  Apple-enc,False,Introducing iPhone 15  WOW  Apple-enc,0.07,True
thirty_second,556340,556340,Introducing iPhone 15  WOW  Apple-enc,False,Introducing iPhone 15  WOW  Apple-enc,0.06,True
first_10_slice,616571,616571,Great for the Good  ft. Neeraj Chopra  CRED-enc,False,Great for the Good  ft. Neeraj Chopra  CRED-enc,0.02,True
second_10_slice,616571,626571,Great for the Good  ft. Neeraj Chopra  CRED-enc,False,Great for the Good  ft. Neeraj Chopra  CRED-enc,0.02,True
third_10_slice,616571,636571,Great for the Good  ft. Neeraj Chopra  CRED-enc,False,Great for the Good  ft. Neeraj Chopra  CRED-enc,0.03,True
first_20_slice,616571,616571,Great for the Good  ft. Neeraj Chopra  CRED-enc,False,Great for the Good  ft. Neeraj Chopra  CRED-enc,0.02,True
second_20_slice,616571,626571,Great for the Good  ft. Neeraj Chopra  CRED-enc,False,Great for the Good  ft. Neeraj Chopra  CRED-enc,0.02,True
thirty_second,616571,616571,Great for the Good  ft. Neeraj Chopra  CRED-enc,False,Great for the Good  ft. Neeraj Chopra  CRED-enc,0.02,True
first_10_slice,676405,676405,saajna,True,Great for the good  ft. Rahul Dravid  CRED-enc,0.01,True
